tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	7	8	9	10	11	12
XM_005088956.2	0.581902049973958	NA	NA	NA	NA	NA	NA	NA	NA	4.47544127989665	4.55546166027247	4.68196001335099	4.10936729289112	4.39098800020652	4.17413497741873
XM_013087107.1	0.754723985304523	NA	NA	XP_012942561.1	uncharacterized protein LOC101848559		Q9NXF1	TEX10 L18 Nbla10363	Testis-expressed protein 10	2.45059089795598	2.48477923170452	2.53406790254258	2.8496319334383	2.64780982543842	2.64307576535429
XM_005088962.2	0.675431247653795	NA	NA	XP_005089019.1	nef-associated protein 1-like	K22900	Q9BU70	TRMO C9orf156 HSPC219	tRNA (adenine(37)-N6)-methyltransferase (EC 2.1.1.-) (tRNA methyltransferase O)	1.98432674108357	2.10061651275583	1.95141705200511	2.12188340884706	1.9640056951173	2.16862755346299
XM_005088966.2	0.850131910845012	NA	NA	XP_005089023.1	orexin receptor type 1-like isoform X1		O43614	HCRTR2	Orexin receptor type 2 (Ox-2-R) (Ox2-R) (Ox2R) (Hypocretin receptor type 2)	1.57275486073815	2.14102105145285	1.18606662480841	2.4198689817926	2.23446349120392	2.38689030560699
XM_005088967.2	0.312049833406279	NA	NA	XP_005089024.1	orexin receptor type 1-like isoform X2		O43614	HCRTR2	Orexin receptor type 2 (Ox-2-R) (Ox2-R) (Ox2R) (Hypocretin receptor type 2)	3.25347004367243	3.18997065458117	2.73144645398907	3.26981514537072	3.72904526395095	4.03275959919972
XM_005088969.2	0.000127018375566129	B3	DOWN	NA	NA	NA	NA	NA	NA	5.79501253627371	6.0148284965134	6.17026317789727	5.04713461979622	4.93033602404912	4.48088731183823
XM_013087724.1	1.52604095902135e-05	B3	DOWN	NA	NA	NA	NA	NA	NA	7.54648632376131	7.52859385903243	7.62820866284687	6.81779975588034	6.25499391024803	6.17374201648203
XM_005088973.2	0.0362046284672782	NA	NA	XP_005089030.1	coenzyme Q-binding protein COQ10 homolog B, mitochondrial-like	K18588	Q9H8M1	COQ10B	Coenzyme Q-binding protein COQ10 homolog B, mitochondrial	3.5277462087484	3.69099207212183	3.86837522432556	3.86953039595884	3.89413579890568	3.80513089430053
XM_005088975.2	0.24868786161254	NA	NA	XP_005089032.1	Bardet-Biedl syndrome 5 protein homolog	K16748	Q8N3I7	BBS5	Bardet-Biedl syndrome 5 protein	3.79898975936523	3.91029667570222	3.94671686414536	3.79183105777469	3.59224618647543	3.45783975073903
XM_005088976.2	0.470010830734032	NA	NA	XP_005089033.1	probable ATP-dependent RNA helicase DDX23	K12858	Q9BUQ8	DDX23	Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)	3.09527145785716	3.30490785840146	3.37135691523673	3.00926194915988	3.04190220971982	2.70104947450957
XM_013088059.1	0.327386521052853	NA	NA	XP_012943513.1	probable ATP-dependent RNA helicase DDX23	K12858	Q9BUQ8	DDX23	Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)	4.90401604393339	4.90171521544894	4.88577559424656	4.6433250951922	4.36719488984476	4.60667016148899
XM_005088978.2	0.848961581555111	NA	NA	XP_005089035.1	BBSome-interacting protein 1-like	K19399	A8MTZ0	BBIP1 BBIP10 NCRNA00081	BBSome-interacting protein 1 (BBSome-interacting protein of 10 kDa)	3.05463778563344	3.21672834405067	3.17582192633322	3.22414177234078	2.97764643263711	3.33012949745731
XM_005088979.2	0.0328788682699467	NA	NA	XP_005089036.1	uncharacterized protein LOC101852365	K11968	Q9Y4X5	ARIH1 ARI MOP6 UBCH7BP HUSSY-27	E3 ubiquitin-protein ligase ARIH1 (EC 2.3.2.31) (H7-AP2) (HHARI) (Monocyte protein 6) (MOP-6) (Protein ariadne-1 homolog) (ARI-1) (UbcH7-binding protein) (UbcM4-interacting protein) (Ubiquitin-conjugating enzyme E2-binding protein 1)	2.66616351176604	1.66945058759301	1.72596220610419	5.32415821052354	4.16438435181483	4.83145135075813
XM_005088980.2	0.000808403013956939	B2	UP	XP_005089037.1	uncharacterized protein LOC101852582	K11968	Q9Y4X5	ARIH1 ARI MOP6 UBCH7BP HUSSY-27	E3 ubiquitin-protein ligase ARIH1 (EC 2.3.2.31) (H7-AP2) (HHARI) (Monocyte protein 6) (MOP-6) (Protein ariadne-1 homolog) (ARI-1) (UbcH7-binding protein) (UbcM4-interacting protein) (Ubiquitin-conjugating enzyme E2-binding protein 1)	0.265246481157796	0.185157653992052	0.0644400106833002	1.09612818319633	0.652543215916754	0.838965627112651
XM_005088981.2	0.302808257296715	NA	NA	XP_005089038.1	E3 ubiquitin-protein ligase E3D-like	K20803	Q7Z6J8	UBE3D C6orf157 H10BH UBE2CBP	E3 ubiquitin-protein ligase E3D (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase E3D) (UbcH10-binding protein with a HECT-like domain) (Ubiquitin-conjugating enzyme E2C-binding protein)	1.21995247648607	1.26447235577847	1.19766679556401	1.5789866064146	1.26657889534255	1.59405539953028
XM_013088350.1	0.867457512578457	NA	NA	XP_012943804.1	polypeptide N-acetylgalactosaminyltransferase 5-like	K00710	Q10472	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1 (EC 2.4.1.41) (Polypeptide GalNAc transferase 1) (GalNAc-T1) (pp-GaNTase 1) (Protein-UDP acetylgalactosaminyltransferase 1) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 1) [Cleaved into: Polypeptide N-acetylgalactosaminyltransferase 1 soluble form]	2.56816732161666	2.74433749539883	2.62000334661999	2.47766087121417	2.70304344967989	2.47637949182598
XM_005088984.2	0.255480194103634	NA	NA	XP_005089041.2	nuclear hormone receptor HR96-like		P11473	VDR NR1I1	Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)	1.293079929237	1.32256081932983	1.23976651173569	1.11705833266465	1.27142470507737	1.29791924204757
XM_005088985.2	0.751922071813885	NA	NA	XP_005089042.1	phosphatidylinositol N-acetylglucosaminyltransferase subunit P-like	K03861	P57054	PIGP DCRC DSCR5 DSCRC NPD010	Phosphatidylinositol N-acetylglucosaminyltransferase subunit P (EC 2.4.1.198) (Down syndrome critical region protein 5) (Down syndrome critical region protein C) (Phosphatidylinositol-glycan biosynthesis class P protein) (PIG-P)	3.4720822382442	3.66148770595237	3.68430485086601	3.65366480471557	3.54592966544664	3.72312664834556
XM_013088620.1	0.87007574131904	NA	NA	XP_012944074.1	tetratricopeptide repeat protein 1-like		Q99614	TTC1 TPR1	Tetratricopeptide repeat protein 1 (TPR repeat protein 1)	4.86568732087576	4.82830010752533	4.83315940718806	5.01458347371862	5.08528273952789	4.89742282735453
XM_013089104.1	0.740006543337824	NA	NA	XP_012944558.1	ATP-dependent RNA helicase DDX42-like isoform X2	K12835	Q86XP3	DDX42	ATP-dependent RNA helicase DDX42 (EC 3.6.4.13) (DEAD box protein 42) (RNA helicase-like protein) (RHELP) (RNA helicase-related protein) (RNAHP) (SF3b DEAD box protein) (Splicing factor 3B-associated 125 kDa protein) (SF3b125)	4.45159741890311	4.4974436491852	4.27999776131625	4.16857570258925	4.028966104861	4.02577360953373
XM_005089000.2	0.992302658112051	NA	NA	XP_005089057.1	ATP-dependent RNA helicase DDX42-like isoform X1	K12835	Q86XP3	DDX42	ATP-dependent RNA helicase DDX42 (EC 3.6.4.13) (DEAD box protein 42) (RNA helicase-like protein) (RHELP) (RNA helicase-related protein) (RNAHP) (SF3b DEAD box protein) (Splicing factor 3B-associated 125 kDa protein) (SF3b125)	4.67655319974489	4.65542711389842	4.60270398243118	4.43667551688037	4.50865875076461	4.49422252706223
XM_013089234.1	0.238447349654492	NA	NA	XP_012944688.1	polypeptide N-acetylgalactosaminyltransferase 1-like isoform X3	K00710	Q10472	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1 (EC 2.4.1.41) (Polypeptide GalNAc transferase 1) (GalNAc-T1) (pp-GaNTase 1) (Protein-UDP acetylgalactosaminyltransferase 1) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 1) [Cleaved into: Polypeptide N-acetylgalactosaminyltransferase 1 soluble form]	2.20592312843561	2.51661150962706	2.66123176699717	1.83231811686507	2.03578343876734	1.92086057298259
XM_013089283.1	0.355292067011435	NA	NA	NA	NA	NA	NA	NA	NA	2.52010465681625	2.84332215607577	2.97088131270456	2.43825356035923	2.7495699107281	2.56396821012852
XM_005089004.2	0.974199480840135	NA	NA	XP_005089061.1	probable serine carboxypeptidase CPVL	K09645	Q9H3G5	CPVL VLP PSEC0124 UNQ197/PRO223	Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)	3.46502315303202	3.73868680173779	3.45895091508884	3.21110169089983	3.01021171426279	3.05948685579919
XM_013089681.1	0.9031723736838	NA	NA	XP_012945135.1	lengsin-like		Q5TDP6	LGSN GLULD1 LGS	Lengsin (Glutamate-ammonia ligase domain-containing protein 1) (Lens glutamine synthase-like)	5.90119346092551	5.91100115588545	5.68928792904856	5.98117814269316	6.24305927427288	5.93836896099748
XM_013089740.1	6.99588488978914e-05	B3	DOWN	NA	NA	NA	NA	NA	NA	4.97994192555532	5.12611244586151	5.00433140285329	4.20677305868666	4.375465518908	4.21297361699192
XM_005089005.2	0.0585065914736562	NA	NA	XP_005089062.1	ras-related protein Rab-28-like	K07915	P51157	RAB28	Ras-related protein Rab-28	1.76759788826584	1.84717840916465	1.9797031932517	1.51409784353389	1.57394563427113	1.51420590170067
XM_005089007.2	0.10162139682079	NA	NA	XP_005089064.1	ras-related protein Rab-18A isoform X2	K07910	Q9NP72	RAB18	Ras-related protein Rab-18	7.53460689502453	7.48898266487874	7.34251211481172	7.30322661634505	7.20386642143649	7.12898295105945
XM_005089008.2	0.82195679626733	NA	NA	XP_005089065.1	STE20-like serine/threonine-protein kinase	K08836	O94804	STK10 LOK	Serine/threonine-protein kinase 10 (EC 2.7.11.1) (Lymphocyte-oriented kinase)	6.40858380286911	6.40760491663273	6.40449169330747	6.36058675041344	6.27444028418894	6.19903969301869
XM_013090097.1	0.789815407441236	NA	NA	XP_012945551.1	V-type proton ATPase subunit e-like	K02153	Q8NHE4	ATP6V0E2 ATP6V0E2L C7orf32	V-type proton ATPase subunit e 2 (V-ATPase subunit e 2) (Lysosomal 9 kDa H(+)-transporting ATPase V0 subunit e2) (Vacuolar proton pump subunit e 2)	8.35275129756831	8.47318762238266	8.49894730356296	8.36858560282601	8.3193215302459	8.25717384904052
XM_005089011.2	0.000337567967902866	NA	NA	XP_005089068.1	rho-related GTP-binding protein RhoN-like	K07859	P61587	RND3 ARHE RHO8 RHOE	Rho-related GTP-binding protein RhoE (Protein MemB) (Rho family GTPase 3) (Rho-related GTP-binding protein Rho8) (Rnd3)	4.82426131722677	4.43600914502586	4.37851264097819	5.35438768820596	4.72563937212478	5.09937201440772
XM_005089013.2	0.358328004033878	NA	NA	XP_005089070.1	COP9 signalosome complex subunit 2 isoform X2	K12176	P61201	COPS2 CSN2 TRIP15	COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)	5.85040753468253	5.86902001377887	5.85566305964543	6.0286728903771	5.91070785443641	5.86925892241463
XM_005089014.2	0.277940933832464	NA	NA	XP_005089071.1	phosphoacetylglucosamine mutase-like	K01836	O95394	PGM3 AGM1	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3)	3.29926087775671	3.52018104836624	3.28104323782405	3.42495780762413	3.36787188084774	3.16433619606492
XM_005089015.2	0.914133439226562	NA	NA	XP_005089072.1	TM2 domain-containing protein CG11103-like		Q9BX73	TM2D2 BLP1	TM2 domain-containing protein 2 (Beta-amyloid-binding protein-like protein 1) (BBP-like protein 1)	3.75583258794124	3.68289328512245	3.52039771653499	3.62458746555945	3.61444024240204	3.67864257530403
XM_005089016.2	0.00276597611065533	NA	NA	XP_005089073.1	tubulin-folding cofactor B-like	K17262	Q99426	TBCB CG22 CKAP1	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	7.51674118530882	7.70448903759071	7.60210156281231	7.75092077905075	7.81161751066346	7.85999106995772
XM_013090838.1	0.429646712006886	NA	NA	XP_012946292.1	heterogeneous nuclear ribonucleoprotein K-like isoform X4	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	4.25793521268735	4.23450200433294	3.91211844243535	3.93321616600451	4.27117454024896	4.11013781250683
XM_005089019.2	0.217367107300441	NA	NA	XP_005089076.1	heterogeneous nuclear ribonucleoprotein K-like isoform X3	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	5.24872123879727	5.41080668308651	5.53016146684682	5.15025751042778	4.85597096462377	4.97487871307332
XM_013090771.1	0.969157724490239	NA	NA	XP_012946225.1	heterogeneous nuclear ribonucleoprotein K-like isoform X2	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	5.27372053797608	5.35284014607982	5.26562805806298	5.35515722019235	5.37459684575	5.45962969610145
XM_013090957.1	0.995337973840528	NA	NA	XP_012946411.1	heterogeneous nuclear ribonucleoprotein K-like isoform X7	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	2.80642548147181	2.9929217128401	2.24329656372449	2.7903596677578	4.094763183801	2.45644918680439
XM_013090918.1	0.99999861640293	NA	NA	XP_012946372.1	heterogeneous nuclear ribonucleoprotein K-like isoform X6	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	4.39784509080751	4.17508234235438	3.95692987559895	4.87289954758023	3.7085399624225	4.74265736542164
XM_013090878.1	0.907595324681507	NA	NA	XP_012946332.1	heterogeneous nuclear ribonucleoprotein K-like isoform X5	K12886	Q5T6W2	HNRNPK	Heterogeneous nuclear ribonucleoprotein K (Fragment)	4.74072061497508	4.8505390223001	4.96787146013405	4.77733826257774	4.7520240191425	4.83611710500694
XM_013091528.1	0.490056097815635	NA	NA	NA	NA	NA	NA	NA	NA	2.80572011619832	2.84379174217832	3.08447455567249	2.99151754651882	1.80885710391724	2.05834964068446
XM_005089080.2	0.0207533432244577	NA	NA	XP_005089137.1	phosphorylated adapter RNA export protein-like	K14291	Q9H814	PHAX RNUXA	Phosphorylated adapter RNA export protein (RNA U small nuclear RNA export adapter protein)	4.07660182433809	4.25876317694256	4.29384483296002	3.77356407261501	3.72437672692446	3.8493223867534
XM_013091282.1	0.0924240666574811	NA	NA	XP_012946736.1	hydroxylysine kinase-like	K18201	A2RU49	HYKK AGPHD1	Hydroxylysine kinase (5-hydroxy-L-lysine kinase) (EC 2.7.1.81) (Aminoglycoside phosphotransferase domain-containing protein 1)	5.9554377992216	5.84116529967274	5.45983287972787	5.80315005009327	5.94356587308314	6.09764971382934
XM_005089033.2	3.30958212275657e-05	B2	UP	NA	NA	NA	NA	NA	NA	5.38375852991999	5.83926711973607	4.6499920002179	6.36040637618914	6.93045619328671	7.57279789677804
XM_005089035.2	0.000237544961766777	B2	UP	XP_005089092.1	slit homolog 2 protein-like		O94813	SLIT2 SLIL3	Slit homolog 2 protein (Slit-2) [Cleaved into: Slit homolog 2 protein N-product, Slit homolog 2 protein C-product]	2.16169245071192	1.9419653829025	1.81891119063937	2.34732489784012	2.48844096261382	2.67533566064092
XM_005089037.2	0.0486456544641692	NA	NA	XP_005089094.1	tropomyosin-2	K10373	A0A0S2Z4G6	TPM1 hCG_33495	Tropomyosin 1 (Alpha), isoform CRA_o (Tropomyosin 1 isoform 2) (Tropomyosin alpha-1 chain) (Fragment)	9.30161797623893	9.26669866465164	9.1545007109295	9.07866024830438	8.99861079172818	8.86033621785419
XM_013091474.1	0.887070964246989	NA	NA	XP_012946928.1	E3 ubiquitin-protein ligase UBR3-like	K11978	Q6ZT12	UBR3 KIAA2024 ZNF650	E3 ubiquitin-protein ligase UBR3 (EC 2.3.2.27) (N-recognin-3) (RING-type E3 ubiquitin transferase UBR3) (Ubiquitin-protein ligase E3-alpha-3) (Ubiquitin-protein ligase E3-alpha-III) (Zinc finger protein 650)	2.19849252496911	2.24050192505726	2.13229358700853	2.22180044911966	2.15761197426132	2.06400747162307
XM_005089044.2	0.00249339287920467	B4	DOWN	XP_005089101.1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like	K03954	O95299	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)	7.18424106768307	7.40535783105376	7.15242818960672	6.95575948699348	6.8212407290182	6.5954588763375
XM_005089045.2	0.798779659595666	NA	NA	XP_005089102.1	polycomb group RING finger protein 3-like isoform X2	K11488	Q3KNV8	PCGF3 RNF3 RNF3A	Polycomb group RING finger protein 3 (RING finger protein 3A)	1.88218775051683	2.06768729824708	2.15095746653332	1.93221929003912	2.00021899134884	1.80985791869019
XM_005089046.2	0.883624828375875	NA	NA	XP_005089103.1	polycomb group RING finger protein 1-like	K11487	Q9BSM1	PCGF1 NSPC1 RNF68	Polycomb group RING finger protein 1 (Nervous system Polycomb-1) (NSPc1) (RING finger protein 68)	2.18035776942034	2.30295384586645	2.19546767894305	2.23839130348959	2.18862341535897	2.3520666820624
XM_005089047.2	0.587153847406687	NA	NA	XP_005089104.1	tyrosine-protein kinase CSK-like isoform X1	K05728	P41240	CSK	Tyrosine-protein kinase CSK (EC 2.7.10.2) (C-Src kinase) (Protein-tyrosine kinase CYL)	2.05512623876859	2.19718487727781	1.42072876372127	1.85328633338384	2.08778968576657	2.84593459778541
XM_013091340.1	0.905901773403229	NA	NA	XP_012946794.1	tyrosine-protein kinase CSK-like isoform X2	K05728	P41240	CSK	Tyrosine-protein kinase CSK (EC 2.7.10.2) (C-Src kinase) (Protein-tyrosine kinase CYL)	3.81901698756241	3.95785813495846	3.98231025099048	3.73031732668588	3.64211617117035	3.10983553594428
XM_005089050.2	0.99670715894866	NA	NA	XP_005089107.1	galactose-1-phosphate uridylyltransferase-like	K00965	P07902	GALT	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	2.72170217285127	2.73889015621696	2.73783223539077	2.67736034161483	2.59931088824615	2.78213044118638
XM_005089048.2	0.339966595910309	NA	NA	XP_005089105.1	U11/U12 small nuclear ribonucleoprotein 35 kDa protein-like	K13155	Q16560	SNRNP35 HM1 U1SNRNPBP	U11/U12 small nuclear ribonucleoprotein 35 kDa protein (U11/U12 snRNP 35 kDa protein) (U11/U12-35K) (Protein HM-1) (U1 snRNP-binding protein homolog)	2.47500686486698	2.23602059158337	2.73446613096599	1.53080455502023	2.0346582731426	1.75235975079239
XM_005089052.2	0.00834704477833506	NA	NA	XP_005089109.1	apoptosis regulator Bcl-2-like	K02539	Q5TE64	BCL2L1	Bcl-2-like protein 1 (Fragment)	6.32967116679496	6.2974838151872	6.13633738835495	6.51458363188635	6.35878296603599	6.58300988236233
XM_013091382.1	0.750604170782036	NA	NA	XP_012946836.1	neuronal acetylcholine receptor subunit alpha-10-like	K04809	A0A0X1KG79	CHRNA2	Neuronal acetylcholine receptor subunit alpha-2	3.56472088661538	3.7369994086438	3.52834393027677	3.5722841933081	3.95846983686604	3.84555016644118
XM_005089054.2	0.966773856893302	NA	NA	XP_005089111.1	DNA-directed DNA/RNA polymerase mu-like isoform X1	K03513	Q9NP87	POLM polmu	DNA-directed DNA/RNA polymerase mu (Pol Mu) (EC 2.7.7.7) (Terminal transferase)	2.26442339817178	1.94705289731524	1.06746184560385	1.58108348991985	1.93614252206497	2.33972090779036
XM_005089056.2	0.934827257940203	NA	NA	XP_005089113.1	probable ATP-dependent RNA helicase DDX56	K14810	Q9NY93	DDX56 DDX21 NOH61	Probable ATP-dependent RNA helicase DDX56 (EC 3.6.4.13) (ATP-dependent 61 kDa nucleolar RNA helicase) (DEAD box protein 21) (DEAD box protein 56)	4.09570900626638	4.2517135346012	3.94555968047752	4.12849840909076	4.12103733629121	3.98010544285792
